"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"78526011641","2020-01-01","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","  80.7","24","  75.2","24","1014.9","24","014.8","24","  9.3","24","  4.9","24"," 13.0","999.9","  86.0"," ","  75.9"," "," 0.07","G","999.9","000000"
"78526011641","2020-01-02","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","  81.7","24","  73.4","24","1015.9","24","015.8","24"," 10.0","24","  7.8","24"," 14.0","999.9","  86.0"," ","  75.9"," "," 0.01","G","999.9","010000"
"78526011641","2020-01-03","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","  79.1","24","  74.2","24","1017.8","23","017.7","24","  9.1","24","  8.8","24"," 17.1"," 21.0","  86.0"," ","  75.0"," "," 0.25","G","999.9","010000"
"78526011641","2020-01-04","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","  79.8","24","  69.9","24","1018.9","24","018.8","24"," 10.0","24","  7.0","24"," 12.0","999.9","  84.0"," ","  75.0"," "," 0.69","G","999.9","000000"
"78526011641","2020-01-05","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","  78.3","24","  71.7","24","1017.2","24","017.0","24","  9.8","24","  3.3","24","  8.9","999.9","  84.0"," ","  73.9"," "," 0.01","G","999.9","010000"
"78526011641","2020-01-06","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","  77.7","24","  73.5","24","1015.6","24","015.3","24","  9.5","24","  5.4","24"," 12.0","999.9","  84.0"," ","  73.9"," "," 0.34","G","999.9","010000"
"78526011641","2020-01-07","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","  79.3","24","  71.7","24","1016.7","24","016.5","24"," 10.0","24","  7.1","24"," 15.0","999.9","  84.9"," ","  75.0"," "," 0.10","G","999.9","010000"
"78526011641","2020-01-08","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","  79.4","24","  72.4","24","1018.7","24","018.5","24"," 10.0","24","  5.3","24"," 15.0","999.9","  84.9"," ","  75.0"," "," 0.03","G","999.9","010000"
"78526011641","2020-01-09","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","  80.6","24","  72.6","24","1020.3","24","020.1","24","  9.7","24"," 12.0","24"," 19.0"," 32.1","  86.0"," ","  75.0"," "," 0.18","G","999.9","010000"
"78526011641","2020-01-10","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","  80.0","24","  71.7","24","1020.7","24","020.5","24"," 10.0","24"," 15.7","24"," 25.1"," 31.1","  86.0"," ","  73.9"," "," 0.58","G","999.9","010000"
"78526011641","2020-01-11","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","  80.0","24","  69.6","24","1021.0","24","020.8","24","  9.9","24"," 16.8","24"," 22.9"," 39.0","  86.0"," ","  73.9"," "," 0.10","G","999.9","010000"
"78526011641","2020-01-12","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","  78.9","24","  72.1","24","1021.3","24","021.1","24","  9.9","24"," 14.2","24"," 26.0"," 35.0","  86.0"," ","  75.0"," "," 0.12","G","999.9","010000"
